id,sales_person,country,product,amount,boxes_shipped,first_name,last_name,sale_date,run_id,file_name,file_type,created_at,modified_at
660,Ches Bonnell,New Zealand,After Nines,5705.0,350,Ches,Bonnell,2022-06-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
661,Husein Augar,India,Spicy Special Slims,2492.0,33,Husein,Augar,2022-08-22,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
662,Gunar Cockshoot,Canada,50% Dark Bites,3024.0,23,Gunar,Cockshoot,2022-01-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
663,Curtice Advani,India,Milk Bars,3437.0,201,Curtice,Advani,2022-04-05,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
664,Beverie Moffet,India,Milk Bars,1869.0,323,Beverie,Moffet,2022-04-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
665,Husein Augar,Australia,White Choc,3171.0,220,Husein,Augar,2022-05-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
666,Andria Kimpton,Canada,Manuka Honey Choco,4858.0,488,Andria,Kimpton,2022-07-21,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
667,Jan Morforth,New Zealand,Orange Choco,1225.0,84,Jan,Morforth,2022-02-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
668,Andria Kimpton,Canada,Smooth Sliky Salty,1155.0,79,Andria,Kimpton,2022-07-08,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
669,Gunar Cockshoot,UK,Raspberry Choco,6811.0,344,Gunar,Cockshoot,2022-08-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
670,Husein Augar,New Zealand,After Nines,6433.0,7,Husein,Augar,2022-08-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
671,Andria Kimpton,New Zealand,Orange Choco,8169.0,88,Andria,Kimpton,2022-06-14,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
672,Dennison Crosswaite,UK,Baker's Choco Chips,2275.0,275,Dennison,Crosswaite,2022-01-17,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
673,Jehu Rudeforth,Canada,Orange Choco,3857.0,512,Jehu,Rudeforth,2022-06-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
674,Jehu Rudeforth,UK,Smooth Sliky Salty,1463.0,113,Jehu,Rudeforth,2022-08-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
675,Andria Kimpton,UK,Caramel Stuffed Bars,7924.0,275,Andria,Kimpton,2022-06-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
676,Jan Morforth,UK,White Choc,8799.0,47,Jan,Morforth,2022-06-22,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
677,Dotty Strutley,USA,Fruit & Nut Bars,2898.0,276,Dotty,Strutley,2022-07-13,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
678,Kelci Walkden,UK,Choco Coated Almonds,9506.0,212,Kelci,Walkden,2022-05-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
679,Gunar Cockshoot,New Zealand,After Nines,7175.0,145,Gunar,Cockshoot,2022-08-09,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
680,Kaine Padly,Canada,85% Dark Bars,1729.0,31,Kaine,Padly,2022-04-06,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
681,Jan Morforth,New Zealand,Manuka Honey Choco,1589.0,271,Jan,Morforth,2022-07-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
682,Gunar Cockshoot,New Zealand,Raspberry Choco,630.0,52,Gunar,Cockshoot,2022-08-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
683,Van Tuxwell,Australia,99% Dark & Pure,112.0,128,Van,Tuxwell,2022-01-17,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
684,Curtice Advani,USA,Drinking Coco,5187.0,142,Curtice,Advani,2022-02-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
685,Brien Boise,Australia,Spicy Special Slims,6223.0,256,Brien,Boise,2022-05-09,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
686,Mallorie Waber,New Zealand,85% Dark Bars,7714.0,106,Mallorie,Waber,2022-06-06,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
687,Wilone O'Kielt,USA,Choco Coated Almonds,9457.0,6,Wilone,O'Kielt,2022-06-06,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
688,Beverie Moffet,New Zealand,Organic Choco Syrup,6678.0,226,Beverie,Moffet,2022-05-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
689,Gunar Cockshoot,UK,50% Dark Bites,2107.0,121,Gunar,Cockshoot,2022-01-13,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
690,Marney O'Breen,USA,Raspberry Choco,6069.0,151,Marney,O'Breen,2022-05-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
691,Jehu Rudeforth,UK,White Choc,1862.0,284,Jehu,Rudeforth,2022-06-29,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
692,Jehu Rudeforth,New Zealand,85% Dark Bars,6972.0,89,Jehu,Rudeforth,2022-03-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
693,Dotty Strutley,USA,85% Dark Bars,10220.0,508,Dotty,Strutley,2022-04-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
694,Rafaelita Blaksland,Australia,Smooth Sliky Salty,3969.0,243,Rafaelita,Blaksland,2022-05-30,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
695,Curtice Advani,India,Manuka Honey Choco,1547.0,170,Curtice,Advani,2022-05-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
696,Mallorie Waber,USA,Peanut Butter Cubes,1162.0,18,Mallorie,Waber,2022-05-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
697,Van Tuxwell,Canada,Peanut Butter Cubes,6342.0,282,Van,Tuxwell,2022-06-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
698,Kelci Walkden,New Zealand,Smooth Sliky Salty,10633.0,277,Kelci,Walkden,2022-03-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
699,Rafaelita Blaksland,USA,Smooth Sliky Salty,15057.0,212,Rafaelita,Blaksland,2022-07-27,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
700,Rafaelita Blaksland,USA,White Choc,4704.0,126,Rafaelita,Blaksland,2022-08-16,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
701,Roddy Speechley,Canada,Smooth Sliky Salty,9338.0,11,Roddy,Speechley,2022-03-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
702,Curtice Advani,New Zealand,After Nines,7959.0,30,Curtice,Advani,2022-04-05,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
703,Camilla Castle,India,85% Dark Bars,9023.0,51,Camilla,Castle,2022-05-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
704,Ches Bonnell,USA,Choco Coated Almonds,14525.0,92,Ches,Bonnell,2022-01-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
705,Marney O'Breen,Australia,Baker's Choco Chips,5810.0,101,Marney,O'Breen,2022-01-13,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
706,Wilone O'Kielt,New Zealand,Fruit & Nut Bars,6426.0,98,Wilone,O'Kielt,2022-07-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
707,Kaine Padly,Australia,Mint Chip Choco,4403.0,159,Kaine,Padly,2022-05-17,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
708,Camilla Castle,New Zealand,Peanut Butter Cubes,1582.0,62,Camilla,Castle,2022-07-21,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
709,Curtice Advani,Canada,Organic Choco Syrup,791.0,22,Curtice,Advani,2022-02-22,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
710,Jan Morforth,India,99% Dark & Pure,9100.0,187,Jan,Morforth,2022-05-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
711,Rafaelita Blaksland,Canada,Drinking Coco,9884.0,200,Rafaelita,Blaksland,2022-07-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
712,Jan Morforth,UK,Orange Choco,3780.0,201,Jan,Morforth,2022-06-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
713,Barr Faughny,New Zealand,50% Dark Bites,4557.0,308,Barr,Faughny,2022-06-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
714,Curtice Advani,Australia,Eclairs,5796.0,55,Curtice,Advani,2022-03-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
715,Jan Morforth,India,Caramel Stuffed Bars,84.0,153,Jan,Morforth,2022-07-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
716,Andria Kimpton,UK,White Choc,9037.0,101,Andria,Kimpton,2022-05-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
717,Camilla Castle,New Zealand,Raspberry Choco,4746.0,137,Camilla,Castle,2022-04-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
718,Madelene Upcott,Australia,Orange Choco,6713.0,398,Madelene,Upcott,2022-04-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
719,Roddy Speechley,Canada,Eclairs,6237.0,88,Roddy,Speechley,2022-03-08,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
720,Karlen McCaffrey,India,White Choc,7483.0,232,Karlen,McCaffrey,2022-01-17,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
721,Wilone O'Kielt,India,Mint Chip Choco,1309.0,51,Wilone,O'Kielt,2022-08-22,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
722,Andria Kimpton,UK,99% Dark & Pure,1155.0,66,Andria,Kimpton,2022-07-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
723,Marney O'Breen,UK,50% Dark Bites,2989.0,124,Marney,O'Breen,2022-06-14,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
724,Ches Bonnell,India,Choco Coated Almonds,9625.0,78,Ches,Bonnell,2022-04-05,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
725,Madelene Upcott,UK,Raspberry Choco,7357.0,341,Madelene,Upcott,2022-08-26,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
726,Wilone O'Kielt,Australia,50% Dark Bites,10031.0,114,Wilone,O'Kielt,2022-08-03,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
727,Gigi Bohling,Canada,White Choc,6587.0,4,Gigi,Bohling,2022-07-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
728,Wilone O'Kielt,New Zealand,Eclairs,3311.0,22,Wilone,O'Kielt,2022-03-11,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
729,Brien Boise,UK,Peanut Butter Cubes,15330.0,30,Brien,Boise,2022-01-10,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
730,Roddy Speechley,UK,Baker's Choco Chips,14028.0,351,Roddy,Speechley,2022-04-04,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
731,Karlen McCaffrey,Australia,50% Dark Bites,6678.0,708,Karlen,McCaffrey,2022-01-17,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
732,Marney O'Breen,New Zealand,Organic Choco Syrup,8624.0,50,Marney,O'Breen,2022-07-08,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
733,Jan Morforth,UK,Organic Choco Syrup,1197.0,356,Jan,Morforth,2022-04-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
734,Rafaelita Blaksland,Canada,Fruit & Nut Bars,483.0,185,Rafaelita,Blaksland,2022-08-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
735,Ches Bonnell,UK,Choco Coated Almonds,1687.0,236,Ches,Bonnell,2022-06-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
736,Gunar Cockshoot,Canada,Almond Choco,1309.0,30,Gunar,Cockshoot,2022-07-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
737,Husein Augar,USA,99% Dark & Pure,9534.0,111,Husein,Augar,2022-02-21,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
738,Dennison Crosswaite,Canada,Mint Chip Choco,1694.0,289,Dennison,Crosswaite,2022-04-08,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
739,Brien Boise,UK,Manuka Honey Choco,70.0,103,Brien,Boise,2022-06-28,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
740,Van Tuxwell,UK,Baker's Choco Chips,2443.0,20,Van,Tuxwell,2022-03-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
741,Barr Faughny,Australia,Caramel Stuffed Bars,2933.0,55,Barr,Faughny,2022-07-29,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
742,Dennison Crosswaite,USA,Eclairs,2044.0,90,Dennison,Crosswaite,2022-05-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
743,Gigi Bohling,Australia,Raspberry Choco,6524.0,303,Gigi,Bohling,2022-03-30,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
744,Dennison Crosswaite,USA,Organic Choco Syrup,12656.0,126,Dennison,Crosswaite,2022-07-18,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
745,Beverie Moffet,Canada,Orange Choco,8722.0,109,Beverie,Moffet,2022-05-10,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
746,Mallorie Waber,Australia,Choco Coated Almonds,15750.0,92,Mallorie,Waber,2022-03-18,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
747,Ches Bonnell,India,Caramel Stuffed Bars,6839.0,56,Ches,Bonnell,2022-06-15,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
748,Van Tuxwell,Canada,50% Dark Bites,13685.0,58,Van,Tuxwell,2022-05-12,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
749,Kelci Walkden,New Zealand,Baker's Choco Chips,2912.0,110,Kelci,Walkden,2022-06-23,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
750,Beverie Moffet,India,Spicy Special Slims,3339.0,171,Beverie,Moffet,2022-04-21,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
751,Gigi Bohling,Australia,Almond Choco,910.0,117,Gigi,Bohling,2022-08-17,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
752,Rafaelita Blaksland,New Zealand,Eclairs,19481.0,51,Rafaelita,Blaksland,2022-02-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
753,Kelci Walkden,Canada,Smooth Sliky Salty,8099.0,118,Kelci,Walkden,2022-03-17,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
754,Jan Morforth,India,Baker's Choco Chips,13727.0,79,Jan,Morforth,2022-08-01,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
755,Jehu Rudeforth,Australia,Milk Bars,8659.0,29,Jehu,Rudeforth,2022-03-18,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
756,Gigi Bohling,Canada,Fruit & Nut Bars,5782.0,103,Gigi,Bohling,2022-06-14,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
757,Beverie Moffet,UK,Eclairs,8463.0,155,Beverie,Moffet,2022-04-22,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
758,Marney O'Breen,New Zealand,Eclairs,4914.0,31,Marney,O'Breen,2022-01-18,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
759,Husein Augar,Australia,99% Dark & Pure,3087.0,128,Husein,Augar,2022-08-26,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
760,Gunar Cockshoot,New Zealand,Fruit & Nut Bars,9205.0,419,Gunar,Cockshoot,2022-06-10,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
761,Curtice Advani,Canada,70% Dark Bites,2303.0,7,Curtice,Advani,2022-01-31,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
762,Kelci Walkden,New Zealand,Manuka Honey Choco,1358.0,106,Kelci,Walkden,2022-04-08,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
763,Dotty Strutley,Australia,Baker's Choco Chips,3605.0,68,Dotty,Strutley,2022-06-07,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
764,Barr Faughny,Australia,85% Dark Bars,8498.0,44,Barr,Faughny,2022-02-10,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
765,Beverie Moffet,Australia,50% Dark Bites,700.0,457,Beverie,Moffet,2022-05-16,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
766,Gunar Cockshoot,India,Baker's Choco Chips,2191.0,524,Gunar,Cockshoot,2022-03-18,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
767,Van Tuxwell,Australia,50% Dark Bites,644.0,137,Van,Tuxwell,2022-07-13,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
768,Oby Sorrel,USA,Manuka Honey Choco,4340.0,86,Oby,Sorrel,2022-07-25,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
769,Van Tuxwell,Canada,Choco Coated Almonds,2282.0,296,Van,Tuxwell,2022-08-19,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
770,Karlen McCaffrey,Canada,70% Dark Bites,7714.0,597,Karlen,McCaffrey,2022-06-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
771,Kelci Walkden,Canada,Fruit & Nut Bars,826.0,149,Kelci,Walkden,2022-06-20,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
772,Camilla Castle,India,99% Dark & Pure,203.0,207,Camilla,Castle,2022-08-02,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
773,Madelene Upcott,New Zealand,70% Dark Bites,13356.0,93,Madelene,Upcott,2022-02-22,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
774,Mallorie Waber,New Zealand,Orange Choco,6510.0,23,Mallorie,Waber,2022-02-01,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
775,Jan Morforth,Canada,70% Dark Bites,5894.0,305,Jan,Morforth,2022-02-14,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
776,Kelci Walkden,Australia,Milk Bars,7910.0,125,Kelci,Walkden,2022-02-24,645c4da19a0f4d8d92d24eb5d6e98cdc,Chocolate Sales,csv,2025-03-31 03:02:57.580095,2025-03-31 03:02:57.580095
